R,a0,a2,a4,b3,b5,E
1.11,0.76,0.0651936,3.48152e-05,0.00755563,-0.000559437,76.9717
1.11,0.77,0.0707817,0.000282792,0.00829476,-0.0005431,77.1685
1.11,0.78,0.0765229,0.00056455,0.00906524,-0.000519487,77.3825
1.11,0.79,0.0824171,0.000881733,0.00986735,-0.000487962,77.6133
1.11,0.8,0.0884643,0.00123599,0.0107013,-0.000447866,77.8606
1.11,0.81,0.0946644,0.00162897,0.0115672,-0.000398523,78.1243
1.11,0.82,0.101017,0.00206235,0.0124653,-0.000339237,78.404
1.11,0.83,0.107522,0.00253778,0.0133954,-0.000269299,78.6995
1.11,0.84,0.114179,0.0030569,0.0143577,-0.000187985,79.0108
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.12,0.25,-0.0404765,0.00307727,-0.0018101,0.000267212,119.748
1.12,0.26,-0.0412499,0.00308164,-0.00191143,0.000277357,116.161
1.12,0.27,-0.0419346,0.00307554,-0.00201036,0.000286408,112.879
1.12,0.28,-0.0425285,0.00305911,-0.00210635,0.000294275,109.869
1.12,0.29,-0.0430302,0.00303254,-0.00219886,0.000300874,107.104
1.12,0.3,-0.0434378,0.00299605,-0.00228736,0.000306129,104.558
1.12,0.31,-0.04375,0.00294988,-0.00237132,0.000309973,102.211
1.12,0.32,-0.0439651,0.00289432,-0.00245022,0.000312341,100.044
1.12,0.33,-0.0440819,0.00282968,-0.00252354,0.000313181,98.0413
1.12,0.34,-0.0440988,0.00275629,-0.00259077,0.000312445,96.1881
1.12,0.35,-0.0440146,0.00267452,-0.0026514,0.000310094,94.4718
1.12,0.36,-0.043828,0.00258476,-0.00270492,0.000306095,92.8812
1.12,0.37,-0.0435378,0.00248743,-0.00275083,0.000300423,91.4062
1.12,0.38,-0.0431426,0.00238296,-0.00278862,0.00029306,90.0379
1.12,0.39,-0.0426412,0.00227183,-0.00281781,0.000283997,88.7681
1.12,0.4,-0.0420326,0.00215452,-0.00283788,0.000273228,87.5897
1.12,0.41,-0.0413154,0.00203153,-0.00284835,0.000260759,86.4962
1.12,0.42,-0.0404884,0.0019034,-0.00284871,0.000246598,85.4816
1.12,0.43,-0.0395505,0.00177068,-0.00283845,0.000230765,84.5406
1.12,0.44,-0.0385005,0.00163394,-0.00281707,0.000213283,83.6685
1.12,0.45,-0.0373372,0.00149378,-0.00278407,0.000194184,82.8607
1.12,0.46,-0.0360592,0.00135081,-0.00273893,0.000173508,82.1133
1.12,0.47,-0.0346655,0.00120568,-0.00268113,0.000151301,81.4227
1.12,0.48,-0.0331547,0.00105905,-0.00261015,0.000127617,80.7854
1.12,0.49,-0.0315257,0.000911605,-0.00252545,0.000102518,80.1984
1.12,0.5,-0.029777,0.000764049,-0.00242649,7.60744e-05,79.659
1.12,0.51,-0.0279075,0.00061712,-0.00231272,4.83642e-05,79.1645
1.12,0.52,-0.0259157,0.000471574,-0.0021836,1.94751e-05,78.7125
1.12,0.53,-0.0238005,0.000328196,-0.00203855,-1.04962e-05,78.3009
1.12,0.54,-0.0215605,0.000187797,-0.00187699,-4.14431e-05,77.9277
1.12,0.55,-0.0191943,5.12124e-05,-0.00169835,-7.32487e-05,77.5909
1.12,0.56,-0.0167005,-8.06887e-05,-0.00150203,-0.000105785,77.289
1.12,0.57,-0.0140779,-0.000207012,-0.00128743,-0.000138911,77.0202
1.12,0.58,-0.011325,-0.000326833,-0.00105393,-0.000172476,76.7831
1.12,0.59,-0.00844056,-0.000439195,-0.000800925,-0.000206313,76.5764
1.12,0.6,-0.00542316,-0.000543109,-0.000527785,-0.000240244,76.3988
1.12,0.61,-0.00227149,-0.000637557,-0.000233879,-0.000274072,76.249
1.12,0.62,0.00101187,-0.000721453,8.08393e-05,-0.000307586,76.1262
1.12,0.63,0.0044359,-0.000793791,0.000418152,-0.000340567,76.0291
1.12,0.64,0.00799809,-0.0008534,0.000778138,-0.000372764,75.9569
1.12,0.65,0.0116997,-0.000899126,0.00116143,-0.000403912,75.9087
1.12,0.66,0.0155418,-0.000929778,0.00156866,-0.00043373,75.8837
1.12,0.67,0.0195257,-0.00094413,0.00200046,-0.000461911,75.8811
1.12,0.68,0.0236524,-0.000940922,0.00245743,-0.000488133,75.9002
1.12,0.69,0.027923,-0.000918858,0.00294018,-0.000512047,75.9405
1.12,0.7,0.0323383,-0.000876611,0.00344929,-0.000533284,76.0012
1.12,0.71,0.0368994,-0.000812818,0.00398533,-0.00055145,76.0818
1.12,0.72,0.0416069,-0.000726086,0.00454882,-0.000566128,76.1819
1.12,0.73,0.0464616,-0.00061499,0.00514028,-0.000576878,76.3008
1.12,0.74,0.0514642,-0.000478078,0.0057602,-0.000583234,76.4382
1.12,0.75,0.0566152,-0.000313867,0.006409,-0.000584706,76.5937
1.12,0.76,0.0619151,-0.000120853,0.00708711,-0.000580782,76.7668
1.12,0.77,0.0673641,0.000102492,0.00779487,-0.000570924,76.9572
1.12,0.78,0.0729626,0.000357717,0.0085326,-0.000554572,77.1646
1.12,0.79,0.0787108,0.000646386,0.00930058,-0.000531145,77.3887
1.12,0.8,0.0846086,0.000970073,0.010099,-0.000500041,77.6291
1.12,0.81,0.090656,0.00133037,0.0109281,-0.000460636,77.8858
1.12,0.82,0.096853,0.00172886,0.0117879,-0.000412291,78.1583
1.12,0.83,0.103199,0.00216715,0.0126784,-0.000354349,78.4466
1.12,0.84,0.109694,0.00264682,0.0135998,-0.000286139,78.7504
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.13,0.25,-0.0406866,0.00310624,-0.0018097,0.00026811,119.756
1.13,0.26,-0.0414734,0.00311204,-0.00191126,0.000278394,116.166
1.13,0.27,-0.042172,0.0031074,-0.00201048,0.0002876,112.882
1.13,0.28,-0.0427807,0.00309246,-0.00210683,0.00029564,109.869
1.13,0.29,-0.0432979,0.0030674,-0.00219976,0.00030243,107.101
1.13,0.3,-0.043722,0.00303244,-0.00228878,0.000307896,104.552
1.13,0.31,-0.0440514,0.00298783,-0.00237334,0.000311969,102.202
1.13,0.32,-0.0442849,0.00293384,-0.00245295,0.000314589,100.033
1.13,0.33,-0.0444209,0.00287078,-0.00252709,0.000315701,98.0271
1.13,0.34,-0.0444582,0.00279898,-0.00259527,0.000315261,96.1711
1.13,0.35,-0.0443955,0.0027188,-0.00265698,0.000313228,94.452
1.13,0.36,-0.0442316,0.00263063,-0.00271173,0.000309571,92.8585
1.13,0.37,-0.0439654,0.00253488,-0.00275903,0.000304265,91.3807
1.13,0.38,-0.0435955,0.00243198,-0.0027984,0.000297293,90.0095
1.13,0.39,-0.0431209,0.00232238,-0.00282934,0.000288643,88.7368
1.13,0.4,-0.0425405,0.00220656,-0.00285139,0.000278312,87.5555
1.13,0.41,-0.0418531,0.00208502,-0.00286404,0.000266303,86.459
1.13,0.42,-0.0410575,0.00195827,-0.00286683,0.000252625,85.4414
1.13,0.43,-0.0401528,0.00182686,-0.00285927,0.000237294,84.4973
1.13,0.44,-0.0391377,0.00169134,-0.00284087,0.000220335,83.6221
1.13,0.45,-0.038011,0.00155228,-0.00281114,0.000201776,82.8111
1.13,0.46,-0.0367718,0.0014103,-0.0027696,0.000181656,82.0605
1.13,0.47,-0.0354188,0.00126601,-0.00271575,0.000160016,81.3666
1.13,0.48,-0.0339509,0.00112006,-0.00264909,0.000136908,80.726
1.13,0.49,-0.0323668,0.000973094,-0.0025691,0.000112389,80.1356
1.13,0.5,-0.0306654,0.00082581,-0.00247528,8.65262e-05,79.5927
1.13,0.51,-0.0288456,0.000678911,-0.00236711,5.93914e-05,79.0946
1.13,0.52,-0.026906,0.000533127,-0.00224407,3.10662e-05,78.639
1.13,0.53,-0.0248454,0.000389212,-0.0021056,1.64025e-06,78.2237
1.13,0.54,-0.0226627,0.000247944,-0.00195119,-2.87877e-05,77.8467
1.13,0.55,-0.0203564,0.000110124,-0.00178026,-6.01099e-05,77.5061
1.13,0.56,-0.0179255,-2.34163e-05,-0.00159227,-9.22079e-05,77.2002
1.13,0.57,-0.0153685,-0.000151822,-0.00138665,-0.000124953,76.9274
1.13,0.58,-0.0126843,-0.00027421,-0.00116282,-0.000158207,76.6862
1.13,0.59,-0.00987154,-0.000389667,-0.000920207,-0.000191816,76.4752
1.13,0.6,-0.00692897,-0.000497253,-0.000658225,-0.000225617,76.2933
1.13,0.61,-0.00385532,-0.000595997,-0.000376282,-0.000259432,76.1392
1.13,0.62,-0.000649353,-0.000684896,-7.37837e-05,-0.00029307,76.0118
1.13,0.63,0.00268607,-0.000762898,0.000249249,-0.000326323,75.9101
1.13,0.64,0.00616021,-0.000828999,0.000594618,-0.000358975,75.8332
1.13,0.65,0.00977027,-0.000882064,0.000962328,-0.000390781,75.7802
1.13,0.66,0.0135174,-0.000920964,0.00135297,-0.000421484,75.7503
1.13,0.67,0.0174027,-0.000944538,0.00176713,-0.00045081,75.7427
1.13,0.68,0.0214272,-0.000951593,0.00220538,-0.000478465,75.7567
1.13,0.69,0.0255919,-0.000940902,0.00266829,-0.000504133,75.7917
1.13,0.7,0.0298978,-0.000911208,0.0031564,-0.000527481,75.8471
1.13,0.71,0.0343457,-0.000861221,0.00367025,-0.000548153,75.9223
1.13,0.72,0.0389364,-0.000789623,0.00421034,-0.000565772,76.0167
1.13,0.73,0.0436707,-0.000695064,0.00477715,-0.000579939,76.13
1.13,0.74,0.0485493,-0.000576168,0.00537115,-0.000590233,76.2616
1.13,0.75,0.0535726,-0.00043153,0.00599274,-0.000596209,76.4111
1.13,0.76,0.0587412,-0.000259724,0.00664233,-0.000597403,76.5781
1.13,0.77,0.0640555,-5.92981e-05,0.00732026,-0.000593326,76.7623
1.13,0.78,0.0695158,0.00017122,0.00802683,-0.000583469,76.9634
1.13,0.79,0.0751224,0.00043332,0.00876233,-0.000567301,77.181
1.13,0.8,0.0808753,0.000728503,0.00952694,-0.000544273,77.4148
1.13,0.81,0.0867746,0.00105829,0.0103209,-0.000513814,77.6647
1.13,0.82,0.0928203,0.0014242,0.0111442,-0.000475336,77.9304
1.13,0.83,0.0990122,0.00182777,0.011997,-0.000428234,78.2116
1.13,0.84,0.10535,0.00227053,0.0128794,-0.000371888,78.5082
1.13,0.85,0.111834,0.00275401,0.0137913,-0.000305662,78.82
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.14,0.25,-0.0408948,0.00313501,-0.00180936,0.000268998,119.776
1.14,0.26,-0.0416945,0.0031422,-0.00191114,0.000279416,116.183
1.14,0.27,-0.0424067,0.00313898,-0.00201063,0.000288771,112.895
1.14,0.28,-0.0430297,0.00312548,-0.0021073,0.000296976,109.879
1.14,0.29,-0.0435619,0.00310189,-0.00220064,0.000303949,107.108
1.14,0.3,-0.0440019,0.00306842,-0.00229013,0.000309615,104.556
1.14,0.31,-0.0443481,0.00302531,-0.00237527,0.000313908,102.204
1.14,0.32,-0.0445992,0.00297284,-0.00245554,0.000316768,100.031
1.14,0.33,-0.0447538,0.00291132,-0.00253045,0.000318142,98.0229
1.14,0.34,-0.0448108,0.00284106,-0.00259951,0.000317984,96.1641
1.14,0.35,-0.0447689,0.00276244,-0.00266224,0.000316256,94.4422
1.14,0.36,-0.044627,0.00267582,-0.00271815,0.000312927,92.8459
1.14,0.37,-0.0443839,0.00258161,-0.00276676,0.000307972,91.3652
1.14,0.38,-0.0440385,0.00248023,-0.00280761,0.000301374,89.9911
1.14,0.39,-0.0435897,0.00237213,-0.00284021,0.000293122,88.7156
1.14,0.4,-0.0430365,0.00225778,-0.00286411,0.000283212,87.5313
1.14,0.41,-0.0423778,0.00213766,-0.00287884,0.000271646,86.4319
1.14,0.42,-0.0416126,0.00201228,-0.00288393,0.000258434,85.4113
1.14,0.43,-0.0407398,0.00188217,-0.00287891,0.00024359,84.4643
1.14,0.44,-0.0397583,0.00174787,-0.00286333,0.000227137,83.586
1.14,0.45,-0.0386672,0.00160994,-0.00283671,0.000209103,82.772
1.14,0.46,-0.0374653,0.00146896,-0.00279858,0.000189522,82.0182
1.14,0.47,-0.0361516,0.00132555,-0.00274846,0.000168435,81.3211
1.14,0.48,-0.034725,0.00118031,-0.00268589,0.00014589,80.6772
1.14,0.49,-0.0331844,0.0010339,-0.00261038,0.000121942,80.0836
1.14,0.5,-0.0315287,0.000886961,-0.00252144,9.66517e-05,79.5373
1.14,0.51,-0.0297568,0.000740189,-0.00241858,7.0087e-05,79.0358
1.14,0.52,-0.0278675,0.000594284,-0.0023013,4.23239e-05,78.5767
1.14,0.53,-0.0258598,0.00044997,-0.00216909,1.34457e-05,78.1578
1.14,0.54,-0.0237323,0.000307995,-0.00202145,-1.64561e-05,77.7771
1.14,0.55,-0.021484,0.000169128,-0.00185785,-4.72818e-05,77.4328
1.14,0.56,-0.0191137,3.41657e-05,-0.00167777,-7.89222e-05,77.1231
1.14,0.57,-0.0166202,-9.60745e-05,-0.00148067,-0.000111259,76.8464
1.14,0.58,-0.0140023,-0.000220749,-0.00126602,-0.000144164,76.6013
1.14,0.59,-0.0112588,-0.000338985,-0.00103328,-0.000177499,76.3863
1.14,0.6,-0.00838853,-0.000449886,-0.000781897,-0.000211113,76.2002
1.14,0.61,-0.00539027,-0.000552528,-0.000511313,-0.000244843,76.0418
1.14,0.62,-0.00226288,-0.000645957,-0.000220977,-0.000278516,75.9101
1.14,0.63,0.000990692,-0.000729161,8.90524e-05,-0.000311941,75.804
1.14,0.64,0.00437972,-0.000801209,0.000420539,-0.000344925,75.7226
1.14,0.65,0.00790131,-0.000861013,0.00077345,-0.000377245,75.665
1.14,0.66,0.0115566,-0.000907502,0.00114834,-0.000408668,75.6304
1.14,0.67,0.0153465,-0.000939574,0.00154575,-0.000438945,75.618
1.14,0.68,0.0192722,-0.0009561,0.00196622,-0.00046781,75.6271
1.14,0.69,0.0233346,-0.000955918,0.00241028,-0.000494979,75.6571
1.14,0.7,0.0275345,-0.000937837,0.00287845,-0.000520149,75.7073
1.14,0.71,0.031873,-0.000900635,0.00337122,-0.000543,75.7772
1.14,0.72,0.0363507,-0.000843065,0.00388907,-0.000563191,75.8663
1.14,0.73,0.0409684,-0.000763849,0.00443246,-0.000580361,75.9741
1.14,0.74,0.0457268,-0.000661681,0.00500182,-0.000594129,76.1001
1.14,0.75,0.0506265,-0.000535233,0.00559755,-0.000604094,76.2438
1.14,0.76,0.055668,-0.000383148,0.00622001,-0.000609833,76.405
1.14,0.77,0.0608517,-0.00020405,0.00686956,-0.000610906,76.5833
1.14,0.78,0.0661781,3.45998e-06,0.00754648,-0.000606849,76.7782
1.14,0.79,0.0716473,0.0002408,0.00825105,-0.000597179,76.9896
1.14,0.8,0.0772597,0.000509402,0.00898346,-0.000581396,77.2171
1.14,0.81,0.0830153,0.000810713,0.0097439,-0.000558978,77.4605
1.14,0.82,0.0889142,0.00114619,0.0105325,-0.000529387,77.7195
1.14,0.83,0.0949563,0.00151731,0.0113493,-0.000492067,77.9939
1.14,0.84,0.101142,0.00192554,0.0121945,-0.000446448,78.2836
1.14,0.85,0.10747,0.00237236,0.0130679,-0.000391942,78.5883
1.14,0.86,0.113941,0.00285924,0.0139695,-0.000327952,78.9079
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.15,0.25,-0.0411012,0.00316359,-0.00180909,0.000269879,119.806
1.15,0.26,-0.0419134,0.00317213,-0.00191106,0.000280425,116.21
1.15,0.27,-0.0426387,0.00317029,-0.0020108,0.000289923,112.918
1.15,0.28,-0.0432756,0.00315819,-0.00210778,0.000298285,109.9
1.15,0.29,-0.0438224,0.00313601,-0.0022015,0.000305432,107.125
1.15,0.3,-0.0442777,0.00310399,-0.00229144,0.00031129,104.571
1.15,0.31,-0.0446401,0.00306234,-0.0023771,0.000315793,102.215
1.15,0.32,-0.0449082,0.00301135,-0.00245799,0.000318883,100.04
1.15,0.33,-0.0450809,0.00295131,-0.00253363,0.000320506,98.0285
1.15,0.34,-0.0451569,0.00288256,-0.00260352,0.000320619,96.1668
1.15,0.35,-0.0451351,0.00280544,-0.0026672,0.000319183,94.442
1.15,0.36,-0.0450143,0.00272033,-0.0027242,0.000316168,92.8429
1.15,0.37,-0.0447936,0.00262762,-0.00277405,0.000311549,91.3594
1.15,0.38,-0.0444718,0.00252773,-0.00281628,0.000305311,89.9825
1.15,0.39,-0.0440479,0.0024211,-0.00285045,0.00029744,88.7041
1.15,0.4,-0.043521,0.00230819,-0.00287611,0.000287935,87.517
1.15,0.41,-0.04289,0.00218947,-0.00289279,0.000276797,86.4147
1.15,0.42,-0.0421541,0.00206545,-0.00290005,0.000264033,85.3912
1.15,0.43,-0.0413121,0.00193662,-0.00289744,0.00024966,84.4412
1.15,0.44,-0.0403631,0.00180354,-0.00288452,0.000233696,83.5599
1.15,0.45,-0.0393062,0.00166673,-0.00286084,0.00021617,82.7429
1.15,0.46,-0.0381404,0.00152678,-0.00282594,0.000197114,81.9861
1.15,0.47,-0.0368646,0.00138427,-0.00277937,0.000176567,81.2858
1.15,0.48,-0.0354779,0.00123979,-0.00272068,0.000154573,80.6388
1.15,0.49,-0.0339793,0.00109398,-0.00264941,0.000131183,80.0419
1.15,0.5,-0.0323677,0.000947461,-0.0025651,0.000106456,79.4924
1.15,0.51,-0.0306421,0.000800904,-0.00246727,8.04549e-05,78.9876
1.15,0.52,-0.0288014,0.000654983,-0.00235546,5.32505e-05,78.5251
1.15,0.53,-0.0268446,0.000510395,-0.00222919,2.49202e-05,78.1028
1.15,0.54,-0.0247706,0.000367861,-0.00208798,-4.45078e-06,77.7186
1.15,0.55,-0.0225783,0.000228119,-0.00193134,-3.47702e-05,77.3707
1.15,0.56,-0.0202665,9.19318e-05,-0.00175877,-6.59372e-05,77.0573
1.15,0.57,-0.0178343,-3.99163e-05,-0.00156977,-9.78429e-05,76.7769
1.15,0.58,-0.0152805,-0.000166619,-0.00136384,-0.000130369,76.5279
1.15,0.59,-0.0126039,-0.000287342,-0.00114048,-0.000163389,76.309
1.15,0.6,-0.0098035,-0.000401231,-0.000899154,-0.000196765,76.119
