R,a0,a2,a4,b3,b5,E
1.9447658730158732,0.665,-0.04521444246031746,0.001507589400793651,-0.0021016377380952377,0.00014141232182539684,86.46738829365079
1.9420380650277558,0.66,-0.045733421490880256,0.001556057930214116,-0.002145204599524187,0.00014706983029341795,86.46446114195084
1.94,0.6565363881401619,-0.04608455768194068,0.0015902463611859822,-0.002174947439353098,0.00015098454312668444,86.4663742587601
1.9390937996820348,0.655,-0.04624026693163752,0.0016053958028616852,-0.00218812373608903,0.00015272722496025435,86.46725906200317
1.935921366163622,0.65,-0.04674394114376489,0.001654460333598094,-0.0022312074781572675,0.00015838471683876095,86.46452235901509
1.935,0.6486432748538011,-0.046877894152046795,0.001668041730994153,-0.0022426980058479536,0.0001599358976608188,86.46532333333334
1.932521877486078,0.645,-0.047237550159108986,0.0017045082776451872,-0.0022735576133651554,0.00016410110859188542,86.46737521877486
1.93,0.641527929901424,-0.04757810717415113,0.0017390907283680159,-0.002303112694414019,0.0001680606391018618,86.46530147864183
1.9288884462151392,0.64,-0.047727893904382465,0.0017542872988047806,-0.002316093725099602,0.00016980997529880478,86.46444446215139
1.925011942675159,0.635,-0.04820426445063694,0.0018048129219745222,-0.002357724430732484,0.00017553016640127389,86.46774928343949
1.925,0.6349854932301744,-0.04820564424564794,0.0018049591102514476,-0.0023578457446808486,0.00017554689361702093,86.4677407156673
1.9208891547049443,0.63,-0.04868179908293461,0.0018552907256778313,-0.002399518433014354,0.00018134321172248805,86.46442667464115
1.92,0.6289826642335766,-0.048775996213503654,0.0018657146578467156,-0.0024078262500000004,0.00018252459945255478,86.46505109489051
1.9165135782747602,0.625,-0.04914269792332268,0.0019063629632587857,-0.002440288322683706,0.000187128678913738,86.46784404952076
1.915,0.6233649698015533,-0.049292855910267455,0.0019229942579810154,-0.002453669603106124,0.00018903269456427925,86.46683817946504
1.9118799999999998,0.62,-0.049603254400000005,0.00195728228,-0.002481182,0.00019298532,86.46445639999999
1.9100000000000001,0.6180784955028619,-0.049774516189697464,0.0019771263286999176,-0.0024964707195421093,0.000195237789043336,86.46568740801308
1.9069831730769229,0.615,-0.0500484125,0.0020088353725961536,-0.002520872764423077,0.00019885991947115385,86.46778016826923
1.905,0.6130799069045774,-0.0502178719162141,0.0020285002598913865,-0.002536175663304886,0.00020111558068269952,86.46655193948797
1.9018138041733543,0.61,-0.05048962263242375,0.0020600378812199033,-0.0025607263081861963,0.00020473357624398072,86.4644544141252
1.9,0.6083333333333335,-0.05063178333333332,0.0020773366666666645,-0.002573584999999999,0.00020670216666666643,86.46556666666666
1.8963665594855303,0.605,-0.05091544453376206,0.0021118187781350483,-0.002599183617363344,0.00021065295337620578,86.46793633440515
1.895,0.6038070175438599,-0.05101606017543857,0.0021240845087719265,-0.002608397105263156,0.00021206488771929793,86.46713877192981
1.8906320450885665,0.6,-0.05133704637681159,0.0021632186352657005,-0.0026378044766505637,0.00021657040378421897,86.46441896135265
1.89,0.5994745649263723,-0.05137967720883532,0.002168682269076303,-0.0026417132262382854,0.00021719429016064235,86.46479407630522
1.885,0.5953248492967183,-0.05171354795713327,0.002211597823174813,-0.0026724947789685182,0.0002220932870060278,86.46824986604152
1.884607605177993,0.595,-0.05173980748381876,0.002214961682847896,-0.0026748981189320393,0.00022248016990291262,86.46846468446601
1.8800000000000001,0.591358695652174,-0.052032529347826074,0.00225247456521739,-0.0027019283695652167,0.0002268427282608694,86.4653918478261
1.8782793522267205,0.59,-0.05214082267206478,0.002266389412955465,-0.002711984352226721,0.0002284612186234818,86.46446882591093
1.875,0.5875274725274725,-0.05232829230769231,0.0022918973076923076,-0.002729553846153846,0.00023138654395604396,86.46660274725275
